subject	subject_label	predicate	object	object_label	property_values	predicate_label	negated	publications	primary_knowledge_source	aggregator_knowledge_source	subject_closure	subject_closure_label	object_closure	object_closure_label
NCBIGene:1281	None	None	HP:0002621	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000190	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000164	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000160	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0012151	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000168	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000139	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000139	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002797	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001482	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0006323	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002705	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0025420	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002758	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0100545	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0100543	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002097	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002093	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002076	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0100585	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0100585	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0100578	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002138	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002119	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002126	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002108	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002107	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002107	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002105	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002105	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002170	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0010535	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0003577	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002242	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0100718	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0100718	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002213	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0010719	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0100784	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0100749	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002293	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0007029	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0010648	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0010648	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0010648	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0025019	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002365	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001030	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002363	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002350	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002321	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001000	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002326	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002326	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0100645	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0100645	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001073	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001073	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001075	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0200042	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0200055	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0009771	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0004970	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0004937	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0004933	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0004947	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0004944	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0004942	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000615	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001903	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000678	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000691	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000670	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0004322	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0004322	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0004322	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0005620	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0030680	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0005692	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0005692	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0004372	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0031936	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0012733	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000767	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000767	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000750	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000704	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000704	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000912	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000822	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000822	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0030816	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000993	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000995	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0010318	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000978	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000978	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000978	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000974	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000987	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000951	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000951	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000963	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000963	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0008065	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0040197	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000286	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000278	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001596	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0012246	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000276	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000271	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001582	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000212	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000230	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000233	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000233	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000233	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0030009	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001537	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0031364	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0012385	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000387	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0012368	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0011029	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0005267	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0005244	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0006535	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0006522	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0002900	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0006480	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000347	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000347	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000319	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000316	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001642	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001654	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000322	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001622	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001634	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001634	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0012499	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000499	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0007900	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0011147	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0005294	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000496	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000490	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000490	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001788	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001773	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000444	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000446	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001776	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000418	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000418	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000411	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001762	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001762	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001762	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000430	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001842	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000520	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000506	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000508	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000501	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000582	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000592	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0001892	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000563	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000563	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0000540	None		None	None		None	None				
NCBIGene:1281	None	None	HP:0012518	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001187	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0003771	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001278	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001270	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001252	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0100858	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0003835	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0003834	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001373	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001386	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001382	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001382	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000023	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000023	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000015	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0007495	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001324	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000006	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000006	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002650	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002650	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002616	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002616	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000139	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0006316	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0008947	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0006243	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002783	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002761	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002758	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002758	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002020	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002018	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002036	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002036	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002035	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002013	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002010	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0003394	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002076	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0010485	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002105	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0010500	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0004872	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0010648	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001058	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001058	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0025019	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001063	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0025014	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0025014	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001065	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001065	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001030	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001030	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001027	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001027	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002315	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001073	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001073	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001075	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001075	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001083	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0032153	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0010750	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0010754	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0010749	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0009763	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0004938	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0004937	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0004947	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0004944	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0004944	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000678	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0004322	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0003083	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0003010	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000767	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000767	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000993	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000993	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000978	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000978	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000977	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000977	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000974	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000974	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000974	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000938	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000286	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000286	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000272	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000268	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0005100	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002829	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002827	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0033981	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0033982	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000218	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0030009	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0025509	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001537	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001537	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0031364	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0012378	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000394	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0005222	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0002999	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000347	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001653	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001622	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001634	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001634	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0005302	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0031653	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0005313	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001704	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0005294	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000481	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000494	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000490	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000460	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0012450	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001788	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0011108	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001763	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001763	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001763	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001760	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0001762	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000592	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000592	None		None	None		None	None				
NCBIGene:1289	None	None	HP:0000545	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0003771	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001278	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001270	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001252	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0003834	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001374	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001386	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001382	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000023	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000015	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0007495	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001324	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000006	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002650	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002616	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000139	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0006243	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002761	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002761	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002758	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002020	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002018	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002036	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002035	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002013	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0003394	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002105	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0004872	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0100790	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001058	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0025019	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001063	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0025014	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0025014	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001065	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001030	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001030	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001027	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001027	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002315	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001073	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001073	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001075	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001075	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0010750	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0010754	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0010749	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0009763	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0004947	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0004944	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0031869	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0003083	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0003010	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000993	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000993	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000978	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000978	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000977	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000974	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000974	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000938	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000286	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000286	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002829	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002827	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0030009	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0025509	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001537	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0031364	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0012378	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0002999	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001653	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001622	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001634	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0031653	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001704	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0005294	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0000481	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0012450	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001788	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0011108	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001763	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001760	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001762	None		None	None		None	None				
NCBIGene:1290	None	None	HP:0001762	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001182	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001181	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001181	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002460	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0010862	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003731	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003741	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003701	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003701	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003700	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003700	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001290	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001290	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001270	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001270	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001270	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001288	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001284	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001284	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001252	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001252	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001239	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001238	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001220	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0002515	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0003805	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001371	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001371	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001371	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001371	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001371	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0025335	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001382	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001382	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001382	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0006149	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0008780	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001324	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001324	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0001324	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000007	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000006	None		None	None		None	None				
NCBIGene:1303	None	None	HP:0000006	None		None	None		None	None				
